uid,str_p50,str_p75,str_p90,str_p95,str_p97,str_p99,str_max,str_iqr,lp_mean,lp_std,lp_cv,lp_max,lp_med,lp_p75,lp_p90,lp_p95,lp_p99,lp_skew,lp_sbr,lp_gmean,lp_gmax,rp_mean,rp_std,rp_cv,rp_max,rp_med,rp_p75,rp_p90,rp_p95,rp_p99,rp_skew,rp_sbr,rp_gmean,rp_gmax,lc_mean,lc_std,lc_cv,lc_max,lc_med,lc_p75,lc_p90,lc_p95,lc_p99,lc_skew,lc_sbr,lc_gmean,lc_gmax,rc_mean,rc_std,rc_cv,rc_max,rc_med,rc_p75,rc_p90,rc_p95,rc_p99,rc_skew,rc_sbr,rc_gmean,rc_gmax,asym_put,asym_cau,pc_ratio_l,pc_ratio_r,min_pc_ratio,sum_put,sum_cau,put_cau_ratio
5gqqlyzj,39.52554,46.572105,57.308285,78.1128,97.530235,140.12471,202.06044,13.523136,44.946857,11.53115,0.25655076,122.761185,42.41973,48.717484,57.709515,64.24841,90.38801,2.416339874267578,44.946857,4.541133,87.35611,60.982166,35.457916,0.5814473,202.06044,45.06818,72.43837,116.73743,140.67427,179.88902,1.7206217050552368,60.982166,16.981133,162.42345,35.678783,10.421107,0.29208136,55.851498,34.928375,44.865883,50.578033,52.61116,54.226204,0.11759279668331146,35.678783,3.2404778,30.430086,36.955112,8.976142,0.2428931,98.68173,36.091976,40.78379,46.958405,50.407604,69.7364,1.8924521207809448,36.955112,3.169164,68.96965,0.15137786,0.017572086,1.2597643,1.6501687,1.2597643,105.92902,72.633896,1.4583966
0aeoorbt,35.36939,42.316345,57.49948,70.49238,78.95472,92.83937,111.399216,12.569574,38.34918,10.280067,0.26806486,84.43105,35.212006,41.471786,52.599407,60.959408,73.78478,1.6268131732940674,38.34918,4.2164564,56.886818,40.02706,15.124507,0.37785703,99.1227,36.689354,45.37083,61.99262,73.27612,88.10078,1.4006648063659668,40.02706,6.4118958,70.91289,38.575397,11.1503525,0.28905347,89.40165,36.349888,40.29827,50.335335,63.04792,83.86533,2.06119441986084,38.575397,3.344058,66.27354,36.343445,20.858986,0.5739408,111.399216,32.04804,43.087452,66.86425,81.50719,102.492546,1.3128594160079956,36.343445,7.730781,97.48631,0.02140806,0.029791608,0.9941357,1.1013558,0.9941357,78.376236,74.91884,1.0461485
6sapbs22,59.291595,84.32181,123.53877,140.04486,151.39127,171.24146,194.91615,38.29543,68.591866,22.513008,0.32821688,142.9092,63.814186,79.25346,104.307304,114.12739,131.17067,0.8971908688545227,68.591866,6.3365464,67.4203,54.6626,11.9184265,0.2180362,107.99651,54.46111,61.622173,67.35236,72.396416,91.59955,0.6869239807128906,54.6626,3.9175758,54.65976,80.26075,39.347317,0.49024358,166.587,61.266136,117.97276,136.77281,147.01079,160.35574,0.45958462357521057,80.26075,13.042473,112.3867,71.378006,42.420334,0.5943054,194.91615,57.166348,93.403885,139.85913,160.76747,182.69353,1.0687416791915894,71.378006,13.553136,171.7196,0.11301224,0.05857832,0.8546128,0.76581854,0.76581854,123.25447,151.63876,0.8128164
ruw0u92t,33.12114,49.02195,66.44745,82.29038,96.691956,124.73514,163.39998,25.10354,56.337875,27.706457,0.49179095,163.39998,49.351707,68.31884,94.99848,115.150444,147.46587,1.3155227899551392,56.337875,9.324453,129.6508,44.028732,13.618816,0.30931658,90.046936,43.866375,52.47157,62.39054,66.32094,77.755135,0.2933584451675415,44.028732,5.336396,73.14155,32.01225,17.679758,0.552281,127.861824,25.786837,34.9907,54.044903,71.40969,103.12063,2.3179078102111816,32.01225,5.207633,93.53335,27.661444,11.640525,0.4208213,66.503174,24.779848,34.14766,45.995316,49.44054,57.143177,0.7885696887969971,27.661444,3.8458323,44.71536,0.12264182,0.072909944,1.759885,1.5917004,1.5917004,100.36661,59.67369,1.6819239
24d7v911,27.58121,41.056538,70.20971,93.1829,109.634735,132.5246,152.30118,21.680565,38.588894,20.577211,0.5332418,126.76825,32.396217,43.776142,68.351006,85.25134,109.29923,1.7681318521499634,38.588894,6.870516,88.560425,31.637243,20.774551,0.6566486,122.56779,23.97638,38.602985,61.18144,80.09563,105.669014,1.8555179834365845,31.637243,7.362973,85.92938,39.252327,28.845524,0.73487425,152.30118,29.38868,42.198063,80.9076,116.53925,140.8486,2.092867374420166,39.252327,7.184758,131.70271,32.97382,28.641338,0.8686085,151.75883,21.466557,36.323967,74.97248,101.48395,138.25285,2.1040701866149902,32.97382,8.452833,134.85956,0.09898951,0.08692845,0.98309827,0.9594655,0.9594655,70.226135,72.22615,0.972309
pjq50xcx,87.93875,113.80656,198.21344,279.30017,339.13638,418.08112,495.07864,46.301056,165.29364,107.987564,0.65330744,495.07864,107.593094,214.22159,345.68997,405.6827,464.76135,1.297734260559082,165.29364,33.567223,356.26257,106.60653,54.06955,0.50718796,324.44424,87.27373,127.71594,182.54692,226.78877,298.95468,1.6906315088272095,106.60653,15.890534,174.38562,92.94611,39.582767,0.42586792,273.1475,86.08869,105.0507,139.81595,178.43706,244.70851,1.7784173488616943,92.94611,9.041108,137.53287,72.8265,30.504591,0.41886663,229.73798,70.70116,89.47033,106.752106,122.47493,183.24216,1.3320257663726807,72.8265,9.539323,99.08058,0.21584065,0.12136874,1.7783813,1.4638425,1.4638425,271.90018,165.77261,1.6401997
msy3paua,66.739555,118.272125,160.31026,186.23022,198.38678,217.00752,233.61278,67.73563,81.71328,35.618546,0.43589666,166.2197,71.262665,110.782196,138.07106,147.55687,155.42538,0.5555988550186157,81.71328,10.047874,107.114944,62.223553,25.422663,0.40856978,170.13213,57.38756,69.92953,95.74277,111.83536,151.94432,1.5233675241470337,62.223553,6.1045337,104.3137,99.49725,57.009647,0.5729771,231.10524,73.46466,149.41084,185.14525,200.34695,221.00932,0.5800909996032715,99.49725,17.961693,153.82709,96.5002,52.450336,0.5435257,233.61278,74.8866,133.93903,183.63863,199.69281,221.62677,0.849399209022522,96.5002,15.023428,160.5226,0.13540472,0.015291296,0.82126164,0.64480233,0.64480233,143.93683,195.99745,0.73438114
3aipjiyl,14.867486,22.306509,29.776651,40.02977,46.10153,53.601578,60.779263,11.985617,22.814705,9.568784,0.419413,56.30661,21.353024,25.899496,36.499165,43.56389,52.707386,1.290178656578064,22.814705,2.8126361,39.97206,16.310442,5.1598234,0.31635094,31.492699,15.00881,19.491255,24.37054,26.310963,29.058779,0.7410131096839905,16.310442,1.3675649,12.092737,19.241505,13.993763,0.7272697,60.779263,13.180086,25.241346,41.933086,51.622005,58.187626,1.319069504737854,19.241505,3.836597,46.023262,12.176711,6.736048,0.5531911,35.498547,10.224529,16.158375,22.563868,26.12465,30.210743,1.011582374572754,12.176711,2.0146375,23.64702,0.16624252,0.22486298,1.1857028,1.3394785,1.1857028,39.125145,31.418217,1.2453012
qx1um55f,70.57879,118.21416,216.91959,287.05756,323.8087,381.92343,469.9319,63.189747,106.24015,55.84095,0.5256106,308.34406,84.52519,128.66278,190.5161,230.67668,282.95358,1.4563742876052856,106.24015,14.937368,196.37164,54.942764,13.458604,0.2449568,96.23905,54.94546,64.812386,72.12284,75.517334,84.604324,-0.03910630941390991,54.942764,4.681667,38.70343,155.96446,113.894424,0.7302588,469.9319,98.39802,246.19202,332.1432,375.47067,438.10147,0.8423299193382263,155.96446,35.522564,287.291,87.0707,55.8231,0.64112383,362.19495,67.59494,102.34863,163.19176,210.70805,308.37006,2.06467342376709,87.0707,12.749727,88.56121,0.31825572,0.28347242,0.6811818,0.6310132,0.6310132,161.18292,243.03516,0.66320825
1hgav42t,68.42929,83.2496,99.421425,115.86256,129.05457,159.45966,212.58063,26.344563,52.63997,12.477151,0.23702808,91.26013,52.92064,60.99518,68.95247,75.03072,83.60651,0.34313979744911194,52.63997,3.790535,45.419094,72.97937,13.114496,0.17970142,101.32167,73.93469,83.17931,89.29402,92.95187,98.119545,-0.27946433424949646,72.97937,5.046273,42.375378,73.240105,15.953136,0.21781969,118.53132,70.66897,83.30412,95.88027,101.86198,115.56955,0.4820157289505005,73.240105,5.3300214,81.75099,88.1901,29.64707,0.3361723,212.58063,80.54309,101.3681,128.92938,148.56038,182.28557,1.28078293800354,88.1901,9.829756,152.06744,0.16191298,0.09260967,0.71873146,0.82752335,0.71873146,125.61934,161.4302,0.77816504
8llihkpj,30.97242,36.341984,41.449345,45.785164,49.87355,62.869164,85.95081,11.457764,34.04689,7.477171,0.21961392,81.34141,34.115875,37.523193,40.69453,42.99589,62.479336,1.6720054149627686,34.04689,3.34893,47.36882,30.220951,10.484888,0.34694102,85.95081,27.108147,33.995415,41.43543,51.72688,68.262825,2.1220595836639404,30.220951,5.283,53.274,34.44777,6.8996787,0.20029391,66.957756,33.49112,38.492947,43.933163,46.59662,52.74144,0.6242404580116272,34.44777,2.6916504,32.265167,27.627363,9.03197,0.32692116,77.99285,25.905247,32.857254,38.614162,43.618305,58.20108,1.2420064210891724,27.627363,3.1295826,42.45082,0.059531163,0.1098734,0.9883627,1.0938776,0.9883627,64.26784,62.075134,1.0353234
7hme6p4n,78.65346,128.04274,219.89223,263.44363,292.1879,338.1608,378.42792,65.068375,131.02722,67.88159,0.5180724,347.60544,103.26915,177.65686,237.40349,264.91895,311.682,0.9665749669075012,131.02722,20.64038,227.42319,99.96893,56.472305,0.56489855,345.74182,79.877174,115.42806,171.81944,230.02824,304.6102,1.924943447113037,99.96893,14.374888,249.3711,95.70711,60.681557,0.634034,356.30032,73.71451,92.87169,189.02614,247.40451,323.87283,2.203214406967163,95.70711,14.884025,226.0514,102.54726,77.620415,0.7569234,378.42792,70.59582,113.2861,228.18571,290.87808,356.43277,1.831271767616272,102.54726,19.887276,272.1604,0.1344537,0.034501884,1.3690438,0.9748572,0.9748572,230.99615,198.25436,1.1651504
p00nqohn,61.608704,108.52648,185.84146,220.48483,254.40637,310.96722,371.94302,57.500954,110.05774,66.63777,0.60548013,351.1917,81.09393,154.45607,205.31497,241.77586,309.58517,1.1724190711975098,110.05774,15.895174,136.26567,139.12817,74.99964,0.5390687,371.94302,119.290924,177.986,252.11049,296.51508,347.55713,1.0090606212615967,139.12817,24.838182,135.96793,58.46366,22.324081,0.3818454,226.30098,53.12152,59.540695,74.16566,97.17822,165.67836,3.7211995124816895,58.46366,5.193471,45.933945,66.657394,37.324207,0.559941,260.105,54.8795,72.57109,113.91002,145.05843,206.16563,2.2686448097229004,66.657394,9.46755,58.449722,0.11666163,0.065486446,1.8824983,2.0872128,1.8824983,249.18591,125.121056,1.9915586
3dg60e1e,22.782913,30.03512,45.340218,68.63991,83.95814,106.90935,130.87944,12.301008,34.19232,20.911419,0.6115823,123.45465,27.577438,35.059193,63.692734,84.15701,111.00135,2.0576255321502686,34.19232,7.714039,107.14188,36.127678,25.215473,0.6979544,130.87944,25.401926,41.862003,75.34019,97.16894,120.54663,1.768109917640686,36.127678,10.471069,118.28019,23.437014,7.726302,0.3296624,59.229374,22.672853,28.316324,34.62012,37.77325,41.287746,0.5999132990837097,23.437014,2.7779372,43.51058,20.600807,10.275498,0.49879107,101.90524,18.561527,21.772743,27.369322,36.36342,71.862015,3.8364713191986084,20.600807,2.907773,84.93219,0.02752213,0.064403884,1.4589027,1.753702,1.4589027,70.32,44.03782,1.5968093
rv0lg92m,52.86669,76.68598,101.54709,116.95024,128.2089,147.66893,170.85551,34.01226,78.544716,29.552717,0.3762534,170.85551,76.16555,98.08958,119.393776,132.46341,156.00719,0.5807859897613525,78.544716,8.778934,49.854736,77.51467,30.613977,0.3949443,167.49886,76.08058,96.85482,119.65563,133.53452,156.60646,0.4325743019580841,77.51467,11.970626,50.102634,51.83109,13.449861,0.25949407,117.82025,49.914593,57.915367,68.39931,76.98466,99.41011,1.3646873235702515,51.83109,3.6573474,23.121548,46.449146,12.988443,0.27962717,118.00165,43.710236,50.533096,61.60788,72.943954,93.89569,1.9615718126296997,46.449146,3.748182,32.962654,0.006600337,0.05476119,1.5153978,1.6688073,1.5153978,156.05939,98.280235,1.5879021
jeqa2o4m,115.51489,145.7299,191.42076,231.96527,259.59644,314.55975,371.11975,52.360794,115.955536,23.799168,0.20524392,189.51395,114.50528,126.861786,145.80319,163.66579,183.94536,0.458500474691391,115.955536,9.595078,66.978874,93.65781,17.389593,0.18567158,149.54727,90.16079,102.61612,117.87301,129.08662,141.72307,0.8750336170196533,93.65781,6.501641,67.5419,155.82095,65.46649,0.4201392,371.11975,151.35568,191.21066,241.90996,280.48727,334.28156,0.5684858560562134,155.82095,20.863525,104.70829,136.19829,55.621216,0.4083841,366.64597,126.2233,161.01387,211.66823,248.26216,316.19635,1.2826809883117676,136.19829,16.055002,98.70257,0.10637552,0.06719648,0.7441588,0.6876577,0.6876577,209.61334,292.01923,0.71780664
84p4k9dx,54.74197,88.90114,158.74239,202.14569,222.49902,263.2761,299.09894,47.841213,79.38841,45.11526,0.5682852,230.0131,65.86021,98.04618,150.69722,177.20503,207.78395,1.2389029264450073,79.38841,13.440875,150.3362,67.55927,40.74354,0.6030784,234.03755,51.143826,76.248886,129.13963,163.78107,209.81882,1.8910902738571167,67.55927,10.760622,157.18951,72.951355,48.2945,0.6620096,261.91342,54.134377,81.32819,147.06177,194.50224,242.47609,1.9345470666885376,72.951355,11.785955,179.50154,81.02023,68.41121,0.8443719,299.09894,50.142906,96.34195,205.76495,245.38359,282.81,1.6158311367034912,81.02023,19.380136,232.52924,0.08049898,0.05240498,1.0882376,0.8338568,0.8338568,146.9477,153.97159,0.9543819
oq8jxlfi,80.73137,113.43977,178.12082,226.83763,260.18802,309.6783,378.53018,48.047882,82.96436,33.150806,0.39957887,208.4154,74.7494,93.94006,133.14917,155.02084,189.49478,1.3326407670974731,82.96436,8.295166,96.06651,76.75955,21.13203,0.27530164,172.31915,69.9556,82.77184,105.31569,123.66093,154.93437,1.82695734500885,76.75955,4.6983457,67.08621,126.88063,61.126354,0.4817627,332.7196,103.22225,159.42789,222.78973,258.86978,305.78186,1.2515490055084229,126.88063,17.889605,267.47632,110.826675,71.66907,0.6466771,378.53018,82.46323,133.76521,221.31108,279.05447,351.789,1.6786359548568726,110.826675,20.692171,323.365,0.038847104,0.06753665,0.6538773,0.692609,0.6538773,159.7239,237.7073,0.6719352
uefz1c25,46.450466,69.68246,99.44183,124.13181,140.24803,169.1228,197.84259,33.738785,58.881905,22.078125,0.37495604,156.96106,51.99415,73.75773,91.33134,99.28137,129.07239,1.2055853605270386,58.881905,6.26314,64.500084,62.92989,30.637356,0.48684904,177.07501,55.31094,75.76967,107.44794,128.37239,163.30527,1.3360111713409424,62.92989,8.672302,88.793396,46.603848,23.734798,0.5092884,168.96341,38.897743,46.99379,76.06589,100.8181,144.7814,2.5334794521331787,46.603848,4.6307235,67.88846,60.547935,40.15971,0.6632713,197.84259,44.98053,77.88345,122.390465,147.87514,185.33247,1.3943589925765991,60.547935,10.37673,105.377,0.03323147,0.13013399,1.2634559,1.03934,1.03934,121.8118,107.15178,1.1368154
xnofg780,68.2161,91.07858,146.21925,202.6424,234.79979,275.76514,330.70135,38.54165,83.72512,33.59629,0.40126893,227.12907,79.53557,93.113495,125.53165,155.487,207.39993,1.5379313230514526,83.72512,8.979756,157.87625,132.5994,71.24399,0.5372874,326.44846,112.91089,180.14972,246.33069,272.6154,294.247,0.7504031658172607,132.5994,27.8808,252.0462,63.641888,17.423658,0.2737766,131.72415,60.780514,76.239426,88.74074,93.76731,103.491974,0.5188871622085571,63.641888,6.7787695,84.808685,67.43152,42.11996,0.62463313,330.70135,56.23722,68.259155,110.300644,161.08939,252.64977,2.96105694770813,67.43152,12.546078,275.05585,0.22593035,0.028912278,1.3155663,1.9664305,1.3155663,216.32452,131.07341,1.6504074
3g5dfrlw,43.57589,68.2446,111.56436,139.27298,153.92525,172.67831,195.67616,35.1767,81.20842,42.94418,0.5288144,195.67616,65.399994,109.46653,151.83354,166.44373,186.39944,0.8705488443374634,81.20842,12.973581,131.86456,56.899605,28.149504,0.4947223,157.69766,51.360268,68.70505,95.70503,117.302055,146.6638,1.2290101051330566,56.899605,8.187576,89.902855,53.512333,30.655207,0.57286245,178.44595,39.58125,58.509583,101.132225,126.32802,160.88718,1.9279959201812744,53.512333,6.8404913,115.35086,35.948513,20.761614,0.5775375,143.54271,31.686302,41.78361,60.979565,79.56228,113.98975,1.8369430303573608,35.948513,4.041467,69.11903,0.17601304,0.19632968,1.5175645,1.5828083,1.5175645,138.10803,89.460846,1.5437819
6jl2l5b5,41.74987,64.303764,100.5873,123.61911,135.82115,152.4408,166.02751,32.935715,58.89952,32.047703,0.54410803,160.12045,46.814445,75.223465,109.984474,127.99716,149.87265,1.177468180656433,58.89952,9.661433,120.52998,67.532166,38.163128,0.5651104,166.02751,57.048252,89.49135,130.8035,147.00446,162.95332,0.8834992051124573,67.532166,11.212902,129.32841,38.314686,19.7447,0.5153298,135.08926,32.660206,41.087925,62.01958,83.50793,114.66866,2.267460346221924,38.314686,4.779816,96.46628,49.771633,27.54794,0.55348676,155.97346,41.759262,57.84313,90.82758,113.138885,142.56415,1.5937559604644775,49.771633,6.755281,111.40085,0.068279125,0.13006501,1.5372571,1.3568405,1.3568405,126.43169,88.08632,1.4353158
6bnvsfa6,41.110207,50.99998,74.00857,93.85493,105.58639,119.601364,143.92638,20.119019,46.335464,17.906652,0.38645673,119.583145,43.430916,53.966324,68.28763,84.43595,107.21592,1.31485915184021,46.335464,5.578749,75.60674,41.35362,9.068052,0.21928075,80.17231,41.494907,45.28351,49.189754,57.284206,73.57114,0.8002260327339172,41.35362,3.0632615,46.320335,50.89912,25.920015,0.5092429,134.31795,44.93859,56.003532,96.03982,110.15313,124.60012,1.3052136898040771,50.89912,8.624838,106.58212,42.00048,24.374681,0.5803429,143.92638,32.348785,50.3421,79.225586,95.14841,122.80786,1.6777395009994507,42.00048,7.4208407,115.86491,0.05681261,0.09578771,0.9103392,0.9845987,0.9103392,87.68909,92.8996,0.94391245
d9er94te,47.364746,63.78531,77.89457,95.56289,108.14821,148.96559,220.40887,29.895283,66.19683,30.69582,0.46370527,220.40887,58.090187,74.378265,103.44409,132.9008,188.2959,1.9962955713272095,66.19683,12.524134,178.81726,48.46973,17.028032,0.3513127,101.654816,46.219555,61.062492,72.7067,78.40693,89.20162,0.5433340668678284,48.46973,6.5288134,43.152115,54.05266,23.155193,0.4283821,196.87444,49.188248,63.42906,77.404205,96.15627,145.98741,2.1993095874786377,54.05266,6.296708,146.33989,40.197845,16.443321,0.40905976,95.66903,33.581615,45.326767,69.54404,74.84589,85.46915,1.3033554553985596,40.197845,6.39269,64.576195,0.15459694,0.14699993,1.2246729,1.2057793,1.2057793,114.666565,94.2505,1.2166148
vwlq6exn,66.37427,86.724396,124.32826,149.33188,165.25635,192.21742,232.84064,33.433582,62.47713,17.172047,0.27485332,121.211464,60.302933,74.639145,85.52787,91.250725,106.8385,0.5366959571838379,62.47713,4.834187,33.95929,73.866394,20.289587,0.27467954,132.28868,69.779366,85.48368,104.64824,115.3644,128.1825,0.734100341796875,73.866394,6.271937,63.000786,66.6424,23.675562,0.35526273,144.2952,61.723747,77.71419,101.647514,120.02667,135.27939,1.0501543283462524,66.6424,6.149481,94.395935,96.82608,45.95097,0.47457224,232.84064,79.91408,134.47964,165.00105,182.60497,211.86774,0.7381535768508911,96.82608,16.491598,169.01631,0.083533585,0.18464525,0.93749815,0.76287705,0.76287705,136.34352,163.46848,0.83406615
wzr04hhe,70.52144,106.7917,180.77669,220.12167,255.03276,329.58966,406.48123,52.511353,77.76215,33.270893,0.42785457,199.60042,71.06613,96.494095,124.07603,144.13852,181.82434,1.0704282522201538,77.76215,8.976281,110.46132,64.18825,13.340708,0.20783724,110.475914,61.465023,72.240364,83.54846,89.90975,100.861496,0.7887932062149048,64.18825,4.262921,17.587746,127.5487,79.853745,0.6260648,406.48123,105.07598,186.64145,223.53981,278.23492,367.02087,0.9563190340995789,127.5487,24.494324,312.9199,98.043106,66.83871,0.68172777,394.70844,73.88292,115.25219,189.11142,251.43399,343.8078,1.944515347480774,98.043106,17.50367,220.40768,0.09562428,0.13079196,0.6096664,0.65469414,0.6096664,141.95041,225.5918,0.6292357
7icdo5di,32.55443,43.901657,56.8185,75.98036,86.92495,100.21616,111.724014,17.483791,38.535343,10.642873,0.2761847,73.722946,36.348064,46.52115,54.112946,56.237976,65.74941,0.5874568223953247,38.535343,3.6657124,43.994255,32.867916,9.609211,0.2923584,58.41393,31.097683,38.630234,48.038563,52.02577,56.236454,0.6273781061172485,32.867916,3.0409048,26.536654,41.932186,20.136374,0.48021284,105.860634,35.827488,47.24461,76.28789,89.28832,101.92407,1.430080533027649,41.932186,7.125295,63.47824,35.563995,21.503359,0.60463846,111.724014,27.43874,40.054783,69.43996,86.77875,104.53948,1.6765331029891968,35.563995,7.228033,89.42122,0.07937211,0.08217425,0.918992,0.92419076,0.918992,71.40326,77.496185,0.9213777
gxl9ysu5,95.83101,137.48608,202.59686,241.61244,264.11957,295.41016,326.39505,61.08699,117.57483,48.66056,0.41386887,289.34802,102.26335,135.41676,190.13664,228.10452,272.6772,1.446262001991272,117.57483,12.955986,54.976425,96.35611,36.28293,0.37655038,270.693,85.26375,104.640144,142.46976,177.70142,232.1888,2.057950735092163,96.35611,9.106323,45.123444,108.18036,53.809235,0.497403,302.10764,92.25587,124.640335,186.15935,225.72461,285.3359,1.5033904314041138,108.18036,13.002598,72.6746,131.1841,68.84786,0.52481866,326.39505,110.6561,169.90166,240.88782,272.06314,310.6372,0.9605688452720642,131.1841,19.670843,134.05081,0.0991849,0.0961034,1.0868409,0.7345106,0.7345106,213.93094,239.36446,0.89374566
1epxu7b6,35.217316,52.850586,100.20236,126.59581,138.7876,159.2511,185.89977,23.657696,37.662067,14.850177,0.39430064,107.46661,33.765198,42.217117,54.044334,70.89903,96.91948,2.0740866661071777,37.662067,3.6797764,70.538605,35.5083,12.586839,0.35447595,94.28778,30.743223,37.116547,52.507793,64.21398,86.64068,2.245906352996826,35.5083,2.2136314,45.85889,54.61797,33.04576,0.6050346,160.16183,39.02633,66.10693,112.698715,127.9262,146.9482,1.400071144104004,54.61797,8.384522,87.65554,62.374207,43.014194,0.6896151,185.89977,42.775955,90.72302,132.40398,152.909,170.65826,1.0017518997192383,62.374207,13.247392,164.62445,0.029434958,0.06629706,0.6895545,0.5692786,0.5692786,73.170364,116.99217,0.6254296
nbhgfb2f,23.513838,28.895363,34.24535,38.196976,41.131943,48.646343,65.93876,10.649181,23.258358,8.702442,0.37416407,44.69488,22.819012,29.821762,35.12806,38.447796,42.708607,0.2561354339122772,23.258358,3.0193074,35.19105,22.176247,6.555635,0.29561517,41.551327,21.325987,27.080427,30.815714,33.658524,38.884766,0.375739187002182,22.176247,2.4714956,25.142662,23.66607,5.4573298,0.2305972,43.052197,23.916357,27.601286,30.49329,31.772959,36.388165,-0.03160170093178749,23.66607,1.586677,23.504314,26.205687,9.791437,0.37363788,65.93876,24.924946,31.749685,38.56372,43.80424,55.597385,0.8184463977813721,26.205687,3.0714824,46.435112,0.023816898,0.050922923,0.98277223,0.84623796,0.84623796,45.434605,49.871758,0.91102874
lurmw3uq,33.307793,41.68195,52.614197,76.74679,106.731445,180.27533,288.8485,15.6473675,34.91122,21.32754,0.61090785,211.13809,29.749023,41.363426,49.72866,69.1842,129.77434,3.4946975708007812,34.91122,6.1583643,165.13675,60.290443,49.293545,0.8176013,288.8485,39.296886,65.079926,126.609535,179.97554,246.91792,2.2689921855926514,60.290443,14.935152,250.46855,38.407364,9.347276,0.24337196,65.405716,38.47824,44.61228,49.360023,53.45559,61.747856,-0.051974017173051834,38.407364,2.5364256,32.538086,28.092985,8.421362,0.29976743,59.088696,28.824017,34.11792,37.97314,40.614758,50.168713,0.12436125427484512,28.092985,1.8370597,38.60464,0.26658383,0.15510263,0.9089721,2.1461031,0.9089721,95.20166,66.50035,1.4315964
hwtek17m,58.425407,74.35916,96.47329,107.73035,113.44232,134.08133,196.72397,24.824917,68.03072,20.067295,0.294974,119.21038,63.215786,79.37449,101.983345,108.77141,115.02809,0.7688512802124023,68.03072,6.434879,67.2005,58.22187,12.796886,0.21979518,102.31579,56.787262,65.3173,74.82812,84.34028,95.80125,0.7733140587806702,58.22187,5.111753,53.19614,68.690254,18.084091,0.2632701,141.91124,63.11586,78.104774,96.35202,106.20903,120.689735,1.1414693593978882,68.690254,6.717772,82.91231,61.359203,28.680134,0.46741372,196.72397,50.97034,72.59707,101.984764,122.414955,158.26747,1.606244683265686,61.359203,10.998969,147.78862,0.07769229,0.056371253,0.99039847,0.9488694,0.9488694,126.252594,130.04945,0.9708045
6j3rtxym,45.231583,57.78549,90.78827,134.58688,166.02126,227.6409,298.77887,24.181438,72.06496,48.700146,0.67578125,298.77887,49.878918,76.18722,143.70468,190.89288,255.22556,2.202345371246338,72.06496,15.23106,263.32623,44.498642,11.692437,0.26275942,83.00109,44.92535,53.04285,58.78412,62.36573,70.32163,0.029867982491850853,44.498642,3.8222754,36.584152,59.663815,46.696934,0.7826676,298.7016,42.738945,63.718597,125.23787,164.1233,242.78972,2.2858939170837402,59.663815,13.042901,264.33096,38.41394,19.378685,0.5044701,102.835655,35.032303,52.8924,64.16431,71.52157,93.0361,0.6096447706222534,38.41394,6.7187715,54.842453,0.23649162,0.21666354,1.2078503,1.1583983,1.1583983,116.5636,98.07776,1.1884815
scnx8eiq,76.75595,99.879486,178.04422,241.62224,278.51416,336.41452,398.80417,39.595104,85.459946,30.258726,0.3540691,241.53322,77.38613,87.31712,121.736534,152.50206,209.16805,2.377260684967041,85.459946,6.8684545,144.2607,69.436646,13.520551,0.1947178,93.68967,71.59044,81.04691,85.939354,88.0382,91.729996,-0.3526434600353241,69.436646,5.8210745,48.183186,139.43047,95.56275,0.68537927,398.80417,98.44895,208.53387,291.77234,328.95123,375.71423,0.8785193562507629,139.43047,30.53487,317.1061,88.9418,45.88635,0.5159143,297.5972,76.67935,104.14493,150.2207,187.2118,256.25766,1.760548710823059,88.9418,13.769706,124.13913,0.10344514,0.22108053,0.6129216,0.7806975,0.6129216,154.89659,228.37227,0.67826355
etk5lp9c,85.53746,117.86212,215.43979,317.94614,386.24234,511.2254,655.0973,49.221024,135.76744,99.91973,0.7359624,649.629,100.03317,137.7752,268.82016,364.5385,540.5177,2.491176128387451,135.76744,31.86116,582.4687,107.23391,80.82045,0.7536837,573.56506,76.48322,116.5772,200.40987,280.04437,445.27823,2.6831212043762207,107.23391,24.650385,408.7465,121.56189,99.13257,0.81549054,655.0973,84.608604,115.138565,224.44139,347.2315,575.22266,3.0324854850769043,121.56189,24.849157,538.7798,99.86935,72.700806,0.72795916,573.88135,75.25557,106.295135,171.85445,250.7229,424.6438,3.0729117393493652,99.86935,16.55216,470.75598,0.11742129,0.09796514,1.1168586,1.073742,1.073742,243.00134,221.43124,1.0974122
5so79h4h,68.06967,78.36933,115.970184,153.94069,178.29002,216.66359,252.51372,21.001507,71.81171,21.95673,0.30575418,164.12192,69.87717,77.851585,98.51498,117.673134,149.02965,1.2243993282318115,71.81171,6.677706,109.802345,106.91091,53.661404,0.50192636,252.51372,85.02238,141.34052,193.46202,216.01149,240.74507,0.9473427534103394,106.91091,20.75632,200.4336,58.71162,13.609028,0.23179445,91.663635,60.908085,69.77641,74.08515,76.58886,82.20346,-0.3909147083759308,58.71162,4.3079715,54.193268,72.08133,26.93283,0.37364504,232.79413,67.37876,78.8317,97.487976,127.33209,189.50632,2.3836801052093506,72.08133,7.686125,166.27802,0.19638926,0.10222041,1.2231259,1.4831984,1.2231259,178.72263,130.79295,1.3664546
